#Table1
objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
1237650372092362884,179.577089582813,-1.30472836233745,19.43899,18.15646,17.44055,17.05047,16.79447,1140,301,6,178,372763618602674176,GALAXY,0.1471996,331,52368,330
1237650372092428310,179.681421193862,-1.38145387423314,17.79687,16.86974,16.68642,16.59225,16.58903,1140,301,6,179,372762244213139456,STAR,-0.0007300759,331,52368,325
1237650372092428359,179.733480997074,-1.43042392471121,18.22375,16.90561,16.28694,15.92177,15.67455,1140,301,6,179,372775713230579712,GALAXY,0.05204817,331,52368,374
1237650372092428416,179.657948937791,-1.38552193329078,18.94904,17.43748,16.77629,16.39886,16.15181,1140,301,6,179,372762519091046400,GALAXY,0.08367196,331,52368,326
1237650372092428431,179.682878929173,-1.3172717010143,19.22601,17.15312,16.18785,15.76933,15.41219,1140,301,6,179,372761419579418624,GALAXY,0.1071973,331,52368,322
1237650372092428495,179.759170744331,-1.31307863448772,18.50917,16.48411,15.54399,15.09459,14.72543,1140,301,6,179,372774613718951936,GALAXY,0.08118095,331,52368,370
1237650372092428519,179.767243374556,-1.39390087851487,18.74113,17.65509,17.25628,17.11043,17.00296,1140,301,6,179,372772414695696384,GALAXY,0.02050668,331,52368,362
1237650372092493959,179.80850466802,-1.29867597813914,19.37717,17.57997,16.66917,16.21968,15.87863,1140,301,6,180,372772689573603328,GALAXY,0.08216152,331,52368,363
1237650372092494012,179.905432755403,-1.31884917770917,19.33979,18.09286,17.37044,16.9274,16.68882,1140,301,6,180,372786708346857472,GALAXY,0.1201081,331,52368,414
1237650372092625042,180.119842561612,-1.31638827306315,19.10505,17.73277,16.94361,16.58722,16.29841,1140,301,6,182,372783134934067200,GALAXY,0.1416766,331,52368,401
1237650372092625047,180.123320524715,-1.29328792435353,19.30907,17.78984,17.07861,16.68822,16.37405,1140,301,6,182,372787807858485248,GALAXY,0.07321157,331,52368,418
1237650372092625072,180.165270047628,-1.4175616004562,18.92871,17.82936,17.25961,16.93738,16.76987,1140,301,6,182,372797428585228288,GALAXY,0.1068824,331,52368,453
1237650372092690538,180.377191979995,-1.43611318521863,18.53332,17.67692,17.32315,17.02571,16.89106,1140,301,6,183,372795229561972736,GALAXY,0.03538197,331,52368,445
1237650372092690555,180.251102879017,-1.38946456272267,18.83685,17.19854,16.45641,16.06058,15.78046,1140,301,6,183,372794954684065792,GALAXY,0.03541545,331,52368,444
1237650372092756108,180.543696594499,-1.38504580363113,19.00386,17.42984,16.64572,16.2368,15.95477,1140,301,6,184,372817219794528256,GALAXY,0.09899558,331,52368,525
1237650372092821614,180.611553501541,-1.2632143857532,18.64382,17.35368,16.75216,16.3632,16.15062,1140,301,6,185,372818319306156032,GALAXY,0.09209708,331,52368,529
1237650372092887083,180.712119886348,-1.35467242236945,19.05227,18.85342,19.20555,19.5037,19.74452,1140,301,6,186,372818594184062976,STAR,0.0004843037,331,52368,530
1237650372092952638,180.89670938023,-1.30611623804229,19.35583,17.97606,17.11582,16.69056,16.40339,1140,301,6,187,372829039544526848,GALAXY,0.1748149,331,52368,568
1237650372092952665,180.937277851292,-1.38039685598557,18.24376,16.39622,15.51389,15.1152,14.80893,1140,301,6,187,372828764666619904,GALAXY,0.08226017,331,52368,567
1237650372093018164,181.092234741512,-1.36758348971844,17.85717,17.30997,16.77207,16.26239,16.1281,1140,301,6,188,372842508561967104,QSO,0.0833853,331,52368,617
1237650372093083839,181.269005418408,-1.37673685290258,18.82966,17.49231,16.89036,16.52718,16.30685,1140,301,6,189,372839210027083776,GALAXY,0.09632668,331,52368,605
1237650372093149379,181.42718015811,-1.385846627375,19.46736,17.47569,16.26598,15.78212,15.42391,1140,301,6,190,372843333195687936,GALAXY,0.1728256,331,52368,620
1237650372093411404,181.991716670109,-1.33826172964034,19.11913,18.14417,17.82004,17.70097,17.68706,1140,301,6,194,373898589463668736,STAR,0.0004001501,332,52367,363
1237650372093476956,182.070483869042,-1.44260767844213,19.30264,18.3997,18.12293,17.67953,17.71963,1140,301,6,195,373902162876459008,GALAXY,0.08581254,332,52367,376
1237650372093476959,182.071216551869,-1.35656021995595,18.73517,17.49327,16.91971,16.53048,16.28153,1140,301,6,195,373899963853203456,GALAXY,0.1072012,332,52367,368
1237650372093542541,182.29065614256,-1.32352974011514,18.50907,17.22016,16.66944,16.32575,16.09925,1140,301,6,196,373911508725295104,GALAXY,0.06278411,332,52367,410
1237650372093608153,182.487757344414,-1.354323555786,19.59182,19.08902,19.00267,19.04422,19.03358,1140,301,6,197,4329170443267186688,STAR,-0.0001194303,3845,55323,310
1237650372093673504,182.538609193169,-1.32841123365563,17.57967,16.43729,16.05452,15.94917,15.88997,1140,301,6,198,373925252620642304,STAR,-0.000180519,332,52367,460
1237650372093673545,182.638788721402,-1.29878589988761,19.03029,18.45525,18.50048,18.36443,18.30151,1140,301,6,198,373924153109014528,QSO,0.5427496,332,52367,456
1237650372093673646,182.634068448533,-1.31426317901129,17.6562,15.77,14.91983,14.50154,14.15784,1140,301,6,198,373923053597386752,GALAXY,0.0342493,332,52367,452
1237650372093739161,182.658210065152,-1.33734524926203,19.57133,18.13494,17.58855,17.26341,17.06407,1140,301,6,199,373922228963665920,GALAXY,0.03428935,332,52367,449
1237650372093739249,182.783632100534,-1.28007535254827,19.55577,18.66196,18.34002,18.0293,17.99205,1140,301,6,199,373923878231107584,GALAXY,0.1275773,332,52367,455
1237650372093804675,182.833115158758,-1.41326030086142,19.42009,17.94981,17.35725,17.10583,16.99615,1140,301,6,200,3722282349203922944,STAR,0.0007057583,3306,54922,208
1237651736821498126,158.954491417891,2.47088497155245,17.80522,16.27858,15.54466,15.18064,14.88436,1458,301,4,228,568707859810904064,GALAXY,0.03852228,505,52317,467
1237651736821498134,158.950992380887,2.62163928942763,19.50413,17.56347,16.41716,15.9465,15.57676,1458,301,4,228,568710883467880448,GALAXY,0.1534291,505,52317,478
1237651736821563593,159.03634304913,2.64645422920225,19.1826,17.56079,16.87457,16.60059,16.32813,1458,301,4,229,568706210543462400,GALAXY,0.06424735,505,52317,461
1237651736821563631,159.084891802251,2.6451830211793,19.05854,16.94377,15.93735,15.52315,15.17115,1458,301,4,229,568711982979508224,GALAXY,0.09705221,505,52317,482
1237651736821563652,159.110457919339,2.49280814396486,19.18178,18.27085,17.88691,17.50666,17.44495,1458,301,4,229,568715281514391552,GALAXY,0.07260151,505,52317,494
1237651736821629001,159.178205139211,2.60634663240705,18.6467,17.40146,16.80138,16.44907,16.20845,1458,301,4,230,568712807613229056,GALAXY,0.07761396,505,52317,485
1237651736821694552,159.400441269208,2.65424008509751,18.82208,16.81957,15.85583,15.42654,15.08956,1458,301,4,231,568719404682995712,GALAXY,0.08326287,505,52317,509
1237651736821760135,159.556629102677,2.51795954981696,18.35765,16.94705,16.12928,15.65907,15.3241,1458,301,4,232,568732873700435968,GALAXY,0.09537791,505,52317,558
1237651736821760143,159.566840238397,2.54979267223874,19.49412,18.3182,17.62987,17.20394,16.93179,1458,301,4,232,568730674677180416,GALAXY,0.1281532,505,52317,550
1237651736821825755,159.735825692088,2.67901816500017,18.81647,16.7908,15.77513,15.33407,14.96679,1458,301,4,233,568728750531831808,GALAXY,0.09942193,505,52317,543
1237651736821891197,159.873236128106,2.66052232195291,19.23922,17.85132,17.25745,16.9129,16.67064,1458,301,4,234,568741394915551232,GALAXY,0.07540254,505,52317,589
1237651736821956619,159.948959674568,2.67574701271453,19.28633,17.45659,16.08708,15.60667,15.23686,1458,301,4,235,568739745648109568,GALAXY,0.1263198,505,52317,583
1237651736821956783,159.951331871394,2.52276402111791,19.08971,18.75919,18.49179,18.34288,17.75095,1458,301,4,235,568741120037644288,QSO,0.3542009,505,52317,588
1237651736822022217,160.160617528999,2.48965763834277,18.39921,17.19926,16.96808,16.87585,16.80808,1458,301,4,236,568752390031828992,STAR,0.0001021815,505,52317,629
1237651736822022271,160.136754681386,2.48933584724709,18.14968,16.97577,16.39644,15.92912,15.77511,1458,301,4,236,568751015642294272,GALAXY,0.08154158,505,52317,624
1237651736822022272,160.134427737964,2.49094649247957,19.38451,17.60472,16.79214,16.33197,15.97954,1458,301,4,236,569810115268470784,GALAXY,0.08083711,506,52022,381
1237651736822087790,160.260136063149,2.54521321588512,19.51223,19.46029,19.39773,19.19258,19.13549,1458,301,4,237,569811764535912448,QSO,1.958244,506,52022,387
1237651736822087865,160.359124099673,2.57043549735535,19.1749,17.65343,16.88833,16.50945,16.24492,1458,301,4,237,569824958675445760,GALAXY,0.07770175,506,52022,435
1237651736822153300,160.433702216398,2.55342635661807,18.47878,17.33907,16.91815,16.76381,16.7042,1458,301,4,238,569825233553352704,STAR,1.119888E-05,506,52022,436
1237651736822153382,160.445807875352,2.61339182739092,19.15323,17.53042,16.72214,16.318,16.0179,1458,301,4,238,569832930134747136,GALAXY,0.07533523,506,52022,464
1237651736822153391,160.460183885252,2.53775833411657,19.54861,17.69173,16.81484,16.38037,16.04464,1458,301,4,238,569833205012654080,GALAXY,0.07738185,506,52022,465
1237651736822153403,160.464969276598,2.60800939031037,19.34619,17.38184,16.40816,15.94364,15.61495,1458,301,4,238,569834304524281856,GALAXY,0.0759799,506,52022,469
1237651736822153422,160.498010492893,2.63028301480761,18.09031,15.99045,14.99796,14.5607,14.22949,1458,301,4,238,569836778425444352,GALAXY,0.07796165,506,52022,478
1237651736822218754,160.541163519156,2.51329030538318,18.59582,17.47928,17.04751,16.86607,16.78084,1458,301,4,239,569834579402188800,STAR,0.0006816436,506,52022,470
1237651736822218810,160.53928271709,2.60411087876143,18.14275,16.08613,15.10604,14.64937,14.298,1458,301,4,239,569833754768467968,GALAXY,0.07827378,506,52022,467
1237651736822218848,160.573653075232,2.51827410193516,18.76276,17.30238,16.57593,16.14148,15.84039,1458,301,4,239,569841176471955456,GALAXY,0.07724924,506,52022,494
1237651736822218868,160.599928924574,2.60593503842041,18.85702,17.18484,16.29969,15.84496,15.48896,1458,301,4,239,569839252326606848,GALAXY,0.07736595,506,52022,487
1237651736822219023,160.60720013136,2.659673046766,19.31597,18.13979,17.58474,17.2707,17.13968,1458,301,4,239,569837603059165184,GALAXY,0.07552405,506,52022,481
1237651736822284494,160.732980784107,2.63872224624845,19.15709,17.32406,16.37759,15.95094,15.60685,1458,301,4,240,5330282382846042112,GALAXY,0.1046707,4734,55646,990
1237651736822284508,160.745221249285,2.63358047429428,19.45683,17.46078,16.38774,15.88413,15.43405,1458,301,4,240,569844749884745728,GALAXY,0.1051586,506,52022,507
1237651736822284533,160.766596157661,2.61268623470168,18.18045,16.98101,16.52761,16.21819,16.1144,1458,301,4,240,569848323297536000,GALAXY,0.07811405,506,52022,520
1237651736822415384,160.9989824774,2.6924609715184,18.66634,17.3631,16.78414,16.56056,16.46046,1458,301,4,242,569855195245209600,STAR,4.053667E-05,506,52022,545
1237651736822415419,161.002237178804,2.65668288521426,19.07316,19.00666,18.85352,18.76595,18.75288,1458,301,4,242,569843100617304064,QSO,1.431559,506,52022,501
1237651736822415469,161.104503441463,2.51101346185142,19.32805,17.79043,16.88652,16.42158,16.07192,1458,301,4,242,569856019878930432,GALAXY,0.1234986,506,52022,548
1237651736830476379,179.518465205535,2.89035054039632,19.0027,17.40843,16.61785,16.20373,15.90176,1458,301,4,365,580013033904957440,GALAXY,0.100245,515,52051,635
1237651736830541910,179.636485576519,2.87005840248344,19.45786,18.20856,17.64502,17.31044,17.09407,1458,301,4,366,581083133026265088,GALAXY,0.1327692,516,52017,432
1237651736830607448,179.774177457611,2.80072767530042,19.04435,18.76299,18.21147,17.77975,17.58352,1458,301,4,367,581080659125102592,QSO,0.1687318,516,52017,423
1237651736830607463,179.802555843838,2.77705867220419,19.54075,18.03796,17.20489,16.68482,16.3918,1458,301,4,367,581080109369288704,GALAXY,0.1364799,516,52017,421
1237651736830804218,180.237604059836,2.7336369902062,19.53349,18.34715,17.8182,17.46144,17.35942,1458,301,4,370,581103748869285888,GALAXY,0.07857225,516,52017,507
1237651736831000655,180.60888802759,2.91214948961949,19.54325,18.47698,18.09461,17.97946,17.96125,1458,301,4,373,581116668130912256,STAR,0.0008051991,516,52017,554
1237651736831066140,180.798798966949,2.72753171528943,19.51445,18.15785,17.35641,16.94455,16.66123,1458,301,4,374,582188417207527424,GALAXY,0.1413615,517,52024,357
1237651736831066177,180.850895074206,2.7417374519556,18.7809,18.77676,18.57563,18.54482,18.63639,1458,301,4,374,582185118672644096,QSO,1.355871,517,52024,345
1237651736831066220,180.753949161446,2.83638964411732,18.11629,16.49517,15.73264,15.35636,15.03089,1458,301,4,374,581117492764633088,GALAXY,0.01921438,516,52017,557
1237651736831066276,180.84665069965,2.83452302371902,19.06021,17.95911,17.4622,17.23628,16.9875,1458,301,4,374,582184019161016320,GALAXY,0.01895629,517,52024,341
1237651736831197356,181.096006626586,2.76986863426432,18.91532,18.35441,18.31796,18.12013,17.87707,1458,301,4,376,582195289155201024,QSO,0.4790157,517,52024,382
1237651736831262791,181.215109466258,2.83134612124736,18.89743,17.92865,17.611,17.47879,17.41317,1458,301,4,377,582207108905199616,STAR,-7.359932E-05,517,52024,425
1237651736831262840,181.271413446174,2.72482587857944,18.84137,17.90179,17.70391,17.37425,17.35457,1458,301,4,377,582206284271478784,GALAXY,0.07616583,517,52024,422
1237651736831328287,181.402497291215,2.7574151685646,19.5313,18.63101,18.4997,18.41768,18.13876,1458,301,4,378,5345961418406469632,QSO,2.548208,4748,55631,686
1237651736831328346,181.369500713179,2.88924049136482,19.58977,18.50652,17.77632,17.3879,17.11813,1458,301,4,378,582208483294734336,GALAXY,0.07649188,517,52024,430
1237649961380020227,46.8739938859971,-8.48067922020431,17.54075,16.06987,15.42802,15.14747,14.9928,1045,301,1,85,3586016023322664960,STAR,0.0004274449,3185,54829,90
1237649961380020290,46.8917057041956,-8.53093860569034,19.44163,18.07477,17.48623,17.27516,17.15242,1045,301,1,85,3586017397712199680,STAR,-0.0001476922,3185,54829,95
1237649961380020310,46.9615343367236,-8.50193574396417,19.32555,18.25751,17.77762,17.52823,17.41034,1045,301,1,85,3586013824299409408,STAR,0.0007272445,3185,54829,82
1237649961380085787,47.1251999948493,-8.49533610945391,17.40545,16.21244,15.72555,15.54928,15.47411,1045,301,1,86,3586005303084294144,STAR,-3.100801E-05,3185,54829,51
1237649961380151381,47.2670424437396,-8.34482932218003,18.41506,16.92753,16.33045,16.09873,15.97726,1045,301,1,87,3586005577962201088,STAR,8.979277E-05,3185,54829,52
1237649961380217033,47.417093376098,-8.38274882673504,19.42227,18.25403,17.74067,17.47999,17.26861,1045,301,1,88,516865879967819776,GALAXY,0.03498967,459,51924,283
1237649961380282441,47.5704693679077,-8.3520681745053,18.17745,17.20078,16.79173,16.64304,16.554,1045,301,1,89,3585994582845923328,STAR,-4.014809E-05,3185,54829,12
1237649961380282484,47.5600571102099,-8.45122886879924,19.32678,18.01379,17.38533,17.10916,16.94707,1045,301,1,89,3585993208456388608,STAR,0.0002773329,3185,54829,7
1237649961380282496,47.5693469452857,-8.37059954589005,19.27638,18.18044,17.69425,17.48846,17.3507,1045,301,1,89,3585995682357551104,STAR,-3.550538E-05,3185,54829,16
1237649961380347960,47.6851324239859,-8.26451686130238,19.08886,19.01136,18.88457,18.86157,18.41388,1045,301,1,90,516856259241076736,QSO,0.3596515,459,51924,248
1237649961380347985,47.7532187708237,-8.42454833379537,17.37153,15.50657,14.63255,14.18832,13.89375,1045,301,1,90,516855434607355904,GALAXY,0.03532754,459,51924,245
1237649961380348078,47.7352737933424,-8.23760596324836,19.208,18.85039,18.85162,18.79532,18.75434,1045,301,1,90,516855709485262848,QSO,0.6843013,459,51924,246
1237649961380348081,47.7515805057168,-8.25125552623563,19.20798,18.44238,18.24681,18.10461,18.02965,1045,301,1,90,516858183386425344,GALAXY,0.02962781,459,51924,255
1237649961380413643,47.8689958869006,-8.3778708566214,19.14675,17.94899,17.56178,17.33134,17.20718,1045,301,1,91,516844714368985088,GALAXY,0.03501943,459,51924,206
1237649961380479108,48.0278676277573,-8.23259016126399,17.51147,16.44245,15.87482,15.61248,15.35077,1045,301,1,92,516847738025961472,GALAXY,0.01364556,459,51924,217
1237649961380544549,48.1446189129454,-8.26786081541288,18.36787,17.18965,16.72961,16.75248,16.48301,1045,301,1,93,516822449258522624,STAR,-3.841721E-05,459,51924,125
1237649961380544571,48.1909285658442,-8.28539302699844,16.76381,15.76347,15.41807,15.27678,15.23572,1045,301,1,93,3585994307968016384,STAR,0.0009669413,3185,54829,11
1237649961380544594,48.0751468395527,-8.21518805223157,19.43313,18.08718,17.45694,17.08052,16.80426,1045,301,1,93,516848562659682304,GALAXY,0.08257402,459,51924,220
1237649961380544612,48.1346983582897,-8.32527851058565,18.30988,17.34018,16.98318,16.818,16.61714,1045,301,1,93,516822174380615680,GALAXY,0.01684569,459,51924,124
1237649961380610114,48.3509845720448,-8.2124084594628,16.48195,14.72526,13.87299,13.45767,13.14266,1045,301,1,94,516825747793405952,GALAXY,0.01704831,459,51924,137
1237649961380610221,48.3641932643028,-8.22734525782801,19.20593,18.19288,17.76816,17.60378,17.49772,1045,301,1,94,516824923159685120,STAR,0.0007437199,459,51924,134
1237649961380610265,48.2281364370292,-8.33581226987063,18.86874,17.61545,17.06863,16.74319,16.51435,1045,301,1,94,516821349746894848,GALAXY,0.07342181,459,51924,121
1237649961380675618,48.4216699860896,-8.26595298311764,18.17959,17.02381,16.61599,16.46845,16.41908,1045,301,1,95,516813928043407360,STAR,6.676277E-05,459,51924,94
1237649961380675624,48.5243408052078,-8.29030762568625,18.4236,18.57128,18.95097,19.23361,19.55855,1045,301,1,95,516814202921314304,STAR,1.497882E-05,459,51924,95
